,Date,Close,Open,High,Low,Volume,Change,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
515,12/5/2020,23764.78,24292.84,24382.09,23761.58,36156000000,-0.02,620.5099999999984,528.0600000000013,23957.66285714286,24531.790714285715,25270.720952380954,512.9918797522274,1285.4105466895164
516,11/5/2020,24221.99,24256.45,24366.21,24070.22,35651000000,0.0,295.98999999999796,34.45999999999913,23907.104285714282,24442.288571428573,25138.911428571428,456.20216676727887,1241.465006782098
517,8/5/2020,24331.32,24107.82,24349.9,24107.05,33734000000,0.02,242.85000000000218,-223.5,23924.884285714284,24367.160714285714,24998.864761904762,471.98430181856395,1151.3837313067409
518,7/5/2020,23875.89,23837.21,24094.62,23834.39,37168000000,0.01,260.22999999999956,-38.68000000000029,23821.815714285713,24258.25,24822.838571428572,367.97114428965835,1012.4421743904842
519,6/5/2020,23664.64,23978.88,24054.59,23661.14,37991000000,-0.01,393.4500000000007,314.2400000000016,23818.847142857143,24123.704999999998,24658.727142857144,369.3361850560351,895.5733382214617
520,5/5/2020,23883.09,23958.88,24169.72,23868.91,37449000000,0.01,300.8100000000013,75.79000000000087,23855.66857142857,24044.274999999998,24544.501904761906,359.54756585958046,828.6802499081988
521,4/5/2020,23749.76,23581.55,23769.56,23361.16,35839000000,0.0,408.40000000000146,-168.20999999999913,23927.352857142858,23993.174999999996,24424.495714285713,252.18886003362937,744.5279896333383
522,1/5/2020,23723.69,24120.78,24120.78,23645.3,42159000000,-0.03,475.47999999999956,397.09000000000015,23921.48285714286,23939.572857142855,24328.354761904764,257.0352615078249,694.4757640824866
523,30/04/2020,24345.72,24585.57,24585.57,24186.9,48784000000,-0.01,398.66999999999825,239.84999999999854,23939.15857142857,23923.13142857143,24274.578571428574,283.98601734745523,643.0654192728995
524,29/04/2020,24633.86,24490.37,24764.77,24453.99,46248000000,0.02,310.77999999999884,-143.4900000000016,23982.37857142857,23953.631428571425,24238.9,365.064391190826,597.6692946954689
525,28/04/2020,24101.55,24357.17,24512.24,24031.2,40571000000,0.0,481.0400000000009,255.61999999999898,24014.615714285716,23918.21571428571,24177.038571428573,364.0557279178676,535.3986060914312
526,27/04/2020,24133.78,23866.15,24207.65,23840.61,39102000000,0.02,367.0400000000009,-267.6299999999974,24081.635714285712,23950.24142857143,24109.681904761906,330.528567040425,433.55240109817504
527,24/04/2020,23775.27,23628.24,23826.0,23417.68,37931000000,0.01,408.3199999999997,-147.02999999999884,24066.23285714286,23960.950714285715,24051.594285714284,343.5776515700211,388.3519343939553
528,23/04/2020,23515.26,23543.09,23885.36,23483.35,39357000000,0.0,402.01000000000204,27.830000000001746,24032.732857142855,23980.042857142857,24006.36095238095,388.12237888546196,393.0645762223663
529,22/04/2020,23475.82,23437.34,23613.1,23339.6,35639000000,0.02,273.5,-38.47999999999956,23997.32285714286,23959.402857142857,23958.822857142855,430.0583782368576,394.0312878862007
530,21/04/2020,23018.88,23365.25,23365.25,22941.88,48765000000,-0.03,423.369999999999,346.369999999999,23807.774285714284,23873.466428571428,23884.679047619047,531.3772171096325,417.88025179576255
531,20/04/2020,23650.44,24095.1,24108.69,23627.19,42735000000,-0.02,481.5,444.65999999999985,23667.285714285714,23824.832142857143,23858.18285714286,386.9426487175267,414.05328472706924
532,17/04/2020,24242.49,23817.15,24264.21,23817.15,53028000000,0.03,447.0599999999977,-425.34000000000015,23687.420000000002,23851.01785714286,23841.283809523808,415.88949946826125,388.85084966682524
533,16/04/2020,23537.68,23543.66,23598.08,23211.38,47862000000,0.0,386.7000000000007,5.979999999999563,23602.26285714286,23841.949285714283,23834.24857142857,367.4704295928022,393.12479098208536
534,15/04/2020,23504.35,23600.72,23649.72,23233.32,44215000000,-0.02,416.40000000000146,96.37000000000262,23563.559999999998,23814.89642857143,23828.487142857146,360.41114896922323,397.2049361894698
535,14/04/2020,23949.76,23690.57,24040.58,23683.44,48796000000,0.02,357.14000000000306,-259.1899999999987,23625.63142857143,23829.182142857142,23861.905714285713,387.1314789778675,374.8125771736602
536,13/04/2020,23390.77,23698.93,23698.93,23095.35,39656000000,-0.01,603.5800000000017,308.15999999999985,23613.481428571427,23805.402142857143,23844.095714285715,393.8924897933357,388.3016674540091
537,9/4/2020,23719.37,23690.66,24008.99,23504.09,56872000000,0.01,504.90000000000146,-28.709999999999127,23713.551428571427,23760.662857142856,23820.161428571428,293.9589703494521,379.228576250143
538,8/4/2020,23433.57,22893.47,23513.4,22682.99,47609000000,0.03,830.4099999999999,-540.0999999999985,23682.57,23674.927857142855,23777.411428571428,312.55902456116917,369.1935329806269
539,7/4/2020,22653.86,23537.44,23617.24,22634.45,59587000000,0.0,982.7900000000009,883.5799999999981,23455.62285714286,23571.52142857143,23719.219523809523,402.15206103140855,442.0200688957812
540,6/4/2020,22679.99,21693.63,22783.45,21693.63,61420000000,0.08,1089.8199999999997,-986.3600000000006,23333.09571428571,23467.679285714286,23672.331428571426,493.31199228269867,496.9147583788728
541,3/4/2020,21052.53,21285.93,21447.81,20863.09,45162000000,-0.02,584.7200000000012,233.40000000000146,22982.835714285717,23273.19785714286,23537.542857142857,980.9024589614679,754.1849492288518
542,2/4/2020,21413.44,20819.46,21477.77,20735.02,53467000000,0.02,742.75,-593.9799999999996,22620.504285714287,23123.067857142858,23426.289523809526,1031.349414503503,882.6877193303851
543,1/4/2020,20943.51,21227.38,21487.24,20784.43,50831000000,-0.04,702.8100000000013,283.8700000000026,22270.895714285718,22942.18857142857,23293.9,1136.1856641104544,1031.756575250159
544,31/03/2020,21917.16,22208.42,22480.37,21852.08,57359000000,-0.02,628.2899999999972,291.2599999999984,22013.437142857143,22863.494285714285,23178.254285714283,940.6171703685118,1043.998749298901
545,30/03/2020,22327.48,21678.22,22378.09,21522.08,54685000000,0.03,856.0099999999984,-649.2599999999984,21855.424285714285,22768.99714285714,23068.426666666666,732.0784464091647,1003.7527692740413
546,27/03/2020,21636.78,21898.47,22327.57,21469.27,59133000000,-0.04,858.2999999999993,261.6900000000023,21710.127142857145,22582.875,22951.056666666667,642.6715109541734,1020.86656174807
547,26/03/2020,22552.17,21468.38,22595.06,21427.1,71373000000,0.06,1167.9600000000028,-1083.7899999999972,21691.867142857143,22512.481428571427,22875.741904761904,611.5864948847841,987.0290838410972
548,25/03/2020,21200.55,21050.34,22019.93,20538.34,80331000000,0.02,1481.5900000000001,-150.20999999999913,21713.012857142858,22347.92428571428,22753.13619047619,587.8972144222596,1028.7363604426484
549,24/03/2020,20704.91,19722.19,20737.7,19649.25,80847000000,0.11,1088.4500000000007,-982.7200000000012,21611.794285714284,22116.149285714288,22619.31,698.635561622485,1104.6327303190171
550,23/03/2020,18591.93,19028.36,19121.01,18213.65,80124000000,-0.03,907.359999999997,436.4300000000003,21275.854285714282,21773.375,22386.74380952381,1342.357163114058,1392.0241012665133
551,20/03/2020,19173.98,20253.15,20531.26,19094.27,87229000000,-0.05,1436.989999999998,1079.170000000002,20883.971428571425,21448.704285714284,22203.653333333332,1513.4471578649195,1548.7561546400532
552,19/03/2020,20087.19,19830.01,20442.63,19177.13,79580000000,0.01,1265.5,-257.1800000000003,20563.93,21209.67714285714,22033.97476190476,1389.0819411282064,1577.252845037323
553,18/03/2020,19898.92,20188.69,20489.33,18917.46,87409000000,-0.06,1571.8700000000026,289.77000000000044,20315.664285714283,21012.895714285718,21827.138095238097,1318.90560430373,1557.8356858598281
554,17/03/2020,21237.38,20487.05,21379.35,19882.26,79584000000,0.05,1497.0900000000001,-750.3300000000017,20127.83714285714,20909.852142857144,21717.6,1003.1384714280773,1511.7362700756332
555,16/03/2020,20188.52,20917.53,21768.28,20116.46,77591000000,-0.13,1651.8199999999997,729.0099999999984,19983.261428571426,20848.13714285714,21559.70333333333,889.2295665628538,1488.7743715034676
556,13/03/2020,23185.62,21973.82,23189.76,21285.37,84308000000,0.09,1904.3899999999994,-1211.7999999999993,20337.64857142857,20974.721428571425,21523.315714285716,1505.5213583394184,1435.8344522743323
557,12/3/2020,21200.62,22184.71,22837.95,21154.46,91177000000,-0.1,1683.4900000000016,984.0900000000001,20710.31857142857,20993.086428571427,21419.022857142856,1311.7782597233318,1371.5090502886458
558,11/3/2020,23553.22,24604.63,24604.63,23328.32,66396000000,-0.06,1276.3100000000013,1051.4099999999999,21335.924285714285,21109.94785714286,21411.110952380954,1489.2194809352175,1357.987986037168
559,10/3/2020,25018.16,24453.0,25020.99,23690.34,65486000000,0.05,1330.6500000000015,-565.1599999999999,22040.34857142857,21302.139285714286,21486.56761904762,1907.558452293373,1511.3490953056717
560,9/3/2020,23851.02,24992.36,24992.36,23706.07,75043000000,-0.08,1286.2900000000009,1141.3400000000001,22604.934285714287,21460.299285714285,21543.57523809524,1746.1477117634538,1578.6598442281372
561,6/3/2020,25864.78,25457.21,25994.38,25226.62,60101000000,-0.01,767.760000000002,-407.5699999999997,23265.99142857143,21696.914285714283,21695.231904761902,1999.6501577981965,1826.7692180919796
562,5/3/2020,26121.28,26671.92,26671.92,25943.33,47737000000,-0.04,728.5899999999965,550.6399999999994,24113.528571428567,22048.395,21936.60095238095,1714.8961336036884,2057.8521832996657
563,4/3/2020,27090.86,26383.68,27102.34,26286.31,45759000000,0.05,816.0299999999988,-707.1800000000003,24671.420000000002,22504.534285714286,22206.954285714284,1977.7934122992992,2339.368415751958
564,3/3/2020,25917.41,26762.47,27084.59,25706.28,64708000000,-0.03,1378.3100000000013,845.0600000000013,25345.247142857144,23027.782857142858,22443.806666666667,1277.871798561267,2454.0375076525233
565,2/3/2020,26703.32,25590.51,26706.17,25391.96,63720000000,0.05,1314.2099999999991,-1112.8100000000013,25795.261428571426,23565.592857142856,22671.719047619048,1081.1374106692517,2619.3632220772834
566,28/02/2020,25409.36,25270.83,25494.24,24681.01,92268000000,-0.01,813.2300000000032,-138.52999999999884,25851.147142857142,23945.74785714286,22818.47523809524,1043.7368278888423,2684.6337392404594
567,27/02/2020,25766.64,26526.0,26775.31,25752.82,67037000000,-0.04,1022.4900000000016,759.3600000000006,26124.807142857142,24364.870714285713,23015.135238095238,580.0465061453427,2744.3419961564887
568,26/02/2020,26957.59,27159.46,27542.78,26890.97,47757000000,0.0,651.8099999999977,201.86999999999898,26280.92285714286,24773.457142857143,23224.917142857143,642.1360258476345,2872.5658841571217
569,25/02/2020,27081.36,28037.65,28149.2,26997.62,51327000000,-0.03,1151.5800000000017,956.2900000000009,26418.077142857142,25265.802857142855,23504.955714285716,702.0881646142251,2950.9314692699368
570,24/02/2020,27960.8,28402.93,28402.93,27912.44,45871000000,-0.04,490.4900000000016,442.130000000001,26542.354285714282,25606.88714285714,23850.474285714285,892.2639864203745,3030.4057341860307
571,21/02/2020,28992.41,29146.53,29146.53,28892.7,31344000000,-0.01,253.8299999999981,154.11999999999898,26981.639999999996,26163.443571428572,24345.73523809524,1227.3429431231239,2977.4438830207987
572,20/02/2020,29219.98,29296.25,29368.45,28959.65,28907000000,0.0,408.7999999999993,76.27000000000044,27341.16285714286,26568.21214285714,24824.11619047619,1475.6993449292254,2911.261206413205
573,19/02/2020,29348.03,29312.7,29409.09,29274.38,24265000000,0.0,134.70999999999913,-35.32999999999811,27903.829999999998,26877.488571428574,25265.108571428573,1362.939506752704,2858.7777351526465
574,18/02/2020,29232.19,29282.78,29330.16,29116.81,26416000000,-0.01,213.34999999999854,50.590000000000146,28398.908571428572,27261.85785714286,25709.549999999996,1050.9411848980117,2704.125239378082
575,14/02/2020,29398.08,29440.47,29463.04,29283.18,23255000000,0.0,179.86000000000058,42.38999999999942,28747.55,27514.23642857143,26098.154761904763,884.7742314665131,2614.1875255646255
576,13/02/2020,29423.31,29436.03,29535.4,29345.93,29436000000,0.0,189.47000000000116,12.719999999997526,29082.114285714284,27750.09571428571,26537.90666666667,515.4095906128202,2331.85962508569
577,12/2/2020,29551.42,29406.75,29568.57,29406.75,30953000000,0.01,161.8199999999997,-144.66999999999825,29309.345714285715,27925.850000000002,26841.039999999997,180.43722258901207,2287.6312723363862
578,11/2/2020,29276.34,29390.71,29415.39,29210.47,28185000000,0.0,204.91999999999825,114.36999999999898,29349.907142857144,28165.77357142857,27225.5980952381,118.65220291901376,1945.1979536303045
579,10/2/2020,29276.82,28995.66,29278.07,28995.66,25746000000,0.01,282.40999999999985,-281.15999999999985,29358.027142857143,28349.595,27498.150476190476,109.90086346733948,1800.5148041146604
580,7/2/2020,29102.51,29286.92,29286.92,29056.98,25387000000,-0.01,229.9399999999987,184.40999999999985,29322.952857142856,28613.391428571427,27692.643333333333,146.6553940053784,1738.7684005538504
581,6/2/2020,29379.77,29388.58,29408.05,29246.93,26370000000,0.0,161.11999999999898,8.81000000000131,29344.035714285714,28871.472142857147,27955.917142857143,141.96578870382027,1534.5856524653975
582,5/2/2020,29290.85,29048.73,29308.89,29000.85,35754000000,0.02,308.0400000000009,-242.11999999999898,29328.717142857146,29038.13357142857,28119.06333333333,140.94386349727458,1482.384960276692
583,4/2/2020,28807.63,28696.74,28904.88,28696.74,33275000000,0.01,208.13999999999942,-110.88999999999942,29240.762857142858,29161.43857142857,28246.984761904765,233.67475371597118,1415.7797760765504
584,3/2/2020,28399.81,28319.65,28630.39,28319.65,31550000000,0.01,310.73999999999796,-80.15999999999985,29076.24714285714,29192.79642857143,28309.31571428571,353.2844106725455,1390.9311714663963
585,31/01/2020,28256.03,28813.04,28813.04,28169.53,40389000000,-0.02,643.510000000002,557.010000000002,28930.48857142857,29140.19785714286,28420.678571428572,453.2952185365319,1278.9640630502513
586,30/01/2020,28859.44,28640.16,28879.71,28489.76,32685000000,0.0,389.9500000000007,-219.27999999999884,28870.862857142853,29114.445,28523.35095238095,426.8245524306398,1219.36046036034
587,29/01/2020,28734.45,28820.53,28944.24,28728.19,30593000000,0.0,216.0500000000029,86.07999999999811,28818.282857142858,29070.617857142854,28681.68857142857,416.0670349326236,988.8866206112638
588,28/01/2020,28722.85,28594.28,28823.23,28575.75,35294000000,0.01,247.47999999999956,-128.5699999999997,28724.437142857143,29034.23642857143,28822.460476190474,334.3803117573974,729.5878886507429
589,27/01/2020,28535.8,28542.49,28671.79,28440.47,33727000000,-0.02,231.3199999999997,6.690000000002328,28616.57285714286,28972.645,28897.613333333335,225.158712669514,597.1513665013329
590,24/01/2020,28989.73,29230.39,29288.79,28843.31,38001000000,-0.01,445.47999999999956,240.65999999999985,28642.587142857144,28941.675,28988.488095238095,258.903101354519,428.2570332373458
591,23/01/2020,29160.09,29111.02,29190.47,28966.98,30706000000,0.0,223.4900000000016,-49.06999999999971,28751.19857142857,28913.722857142857,29045.59714285714,296.7822615118925,358.67086676015765
592,22/01/2020,29186.27,29263.63,29320.2,29172.26,28344000000,0.0,147.94000000000233,77.36000000000058,28884.089999999997,28907.289285714283,29054.828571428574,241.16127930040022,359.7267149572158
593,21/01/2020,29196.04,29269.05,29341.21,29146.47,32064000000,-0.01,194.73999999999796,73.0099999999984,28932.175714285717,28901.519285714287,29053.68857142857,267.541929540716,359.21473874816184
594,17/01/2020,29348.1,29313.31,29373.62,29289.91,33687000000,0.0,83.70999999999913,-34.789999999997235,29019.84,28919.06142857143,29053.691904761905,291.4259393633043,359.2176069699862
595,16/01/2020,29297.64,29131.95,29300.32,29131.95,25211000000,0.01,168.36999999999898,-165.6899999999987,29101.952857142856,28913.195,29056.80857142857,274.2707298593511,361.1226177130279
596,15/01/2020,29030.22,28901.8,29127.59,28897.35,26343000000,0.0,230.2400000000016,-128.4200000000019,29172.584285714285,28894.57857142857,29039.29142857143,129.77002335798605,352.5611867802696
597,14/01/2020,28939.67,28895.5,29054.16,28872.27,29604000000,0.0,181.88999999999942,-44.169999999998254,29165.432857142856,28904.010000000002,29016.26095238095,142.3006956796242,341.8554895567803
598,13/01/2020,28907.05,28869.01,28909.91,28819.43,26302000000,0.0,90.47999999999956,-38.04000000000087,29129.284285714286,28940.24142857143,28985.576666666668,172.76334882049727,319.6140881976203
599,10/1/2020,28823.77,28977.52,29009.07,28789.1,23917000000,0.0,219.97000000000116,153.75,29077.49857142857,28980.794285714284,28964.02571428571,204.2883313229827,314.2409962382062
600,9/1/2020,28956.9,28851.97,28988.01,28844.31,28285000000,0.01,143.6999999999971,-104.93000000000029,29043.335714285717,28987.755714285715,28948.79142857143,201.13203514694854,305.9644450159617
601,8/1/2020,28745.09,28556.14,28866.18,28522.51,29643000000,0.01,343.6700000000019,-188.95000000000073,28957.191428571427,28988.515714285717,28931.771428571425,176.46904539158058,306.92559494758353
602,7/1/2020,28583.68,28639.18,28685.5,28565.28,26668000000,0.0,120.22000000000116,55.5,28855.197142857145,28978.575,28893.86238095238,151.45607787174066,297.8550256083056
603,6/1/2020,28703.38,28465.5,28708.02,28418.63,26181000000,0.0,289.3899999999994,-237.88000000000102,28808.505714285715,28990.545000000002,28865.88761904762,138.31635175348552,286.05964063483106
604,3/1/2020,28634.88,28553.33,28716.31,28500.36,23959000000,-0.01,215.95000000000073,-81.54999999999927,28764.964285714286,28965.198571428573,28857.661428571428,138.11788791608913,290.2715845099887
605,2/1/2020,28868.8,28638.97,28872.8,28627.77,25429000000,0.01,245.02999999999884,-229.8299999999981,28759.5,28944.39214285714,28879.994285714285,132.18913356940837,270.6634539364211
606,31/12/2019,28538.44,28414.64,28547.35,28376.49,19334000000,0.0,170.85999999999694,-123.79999999999927,28718.73857142857,28898.118571428575,28893.442380952383,151.63016107662594,243.79336840883172
607,30/12/2019,28462.14,28654.76,28664.69,28428.98,18507000000,-0.01,235.70999999999913,192.61999999999898,28648.058571428573,28845.697142857145,28874.523333333334,136.688550172043,261.3477734636612
608,27/12/2019,28645.26,28675.34,28701.66,28608.98,18493000000,0.0,92.68000000000029,30.080000000001746,28633.79714285714,28795.494285714285,28870.276190476194,129.9176495233087,264.4442765987619
609,26/12/2019,28621.39,28539.46,28624.1,28535.15,15597000000,0.0,88.94999999999709,-81.93000000000029,28639.184285714287,28747.190714285713,28865.444761904764,128.26446245585322,268.1730006866311
610,24/12/2019,28515.45,28572.57,28576.8,28503.21,9529000000,0.0,73.59000000000015,57.11999999999898,28612.33714285714,28710.42142857143,28864.475714285712,132.19577284340352,269.4574280044916
611,23/12/2019,28551.53,28491.78,28582.49,28491.78,23347000000,0.0,90.71000000000276,-59.75,28600.429999999997,28682.697142857138,28843.60904761905,133.5734517055086,276.15654263502904
612,20/12/2019,28455.09,28608.64,28608.64,28445.6,60378000000,0.0,163.04000000000087,153.54999999999927,28541.32857142857,28650.414285714283,28810.03761904762,72.68838592342323,278.600764607957
613,19/12/2019,28376.96,28278.31,28381.48,28278.24,26257000000,0.0,103.23999999999796,-98.64999999999782,28518.260000000002,28618.49928571429,28771.499047619047,95.72981005867737,279.92708775705313
614,18/12/2019,28239.28,28291.44,28323.25,28239.28,28989000000,0.0,83.97000000000116,52.159999999999854,28486.422857142858,28567.240714285716,28725.939047619046,142.92791863156629,285.1855183913674
615,17/12/2019,28267.16,28221.75,28328.63,28220.56,28677000000,0.0,108.06999999999971,-45.409999999999854,28432.408571428572,28533.102857142858,28674.465714285714,144.33439223380864,264.04260801398874
616,16/12/2019,28235.89,28191.67,28337.49,28191.67,28677000000,0.0,145.82000000000335,-44.220000000001164,28377.33714285714,28508.260714285712,28623.90619047619,133.33543761644398,239.23742070563603
617,13/12/2019,28135.38,28123.64,28290.73,28028.32,25481000000,0.0,262.40999999999985,-11.7400000000016,28323.04142857143,28467.689285714285,28581.294761904766,144.62708315360584,242.9122666258778
618,12/12/2019,28132.05,27898.34,28224.95,27859.87,27774000000,0.01,365.08000000000175,-233.70999999999913,28263.115714285716,28431.772857142852,28542.836666666662,118.76799440849113,247.23024728877985
619,11/12/2019,27911.3,27867.31,27925.5,27801.8,22170000000,0.0,123.70000000000073,-43.98999999999796,28185.431428571428,28363.38,28495.420000000002,146.80556965436298,268.4611672870887
620,10/12/2019,27881.72,27900.65,27949.02,27804.0,21581000000,0.0,145.02000000000044,18.93000000000029,28114.682857142856,28316.471428571425,28450.560476190476,158.02487533426734,288.78902506140327
621,9/12/2019,27909.6,27987.05,28010.42,27906.14,21907000000,0.0,104.27999999999884,77.45000000000073,28067.58571428571,28277.00428571428,28400.689047619046,163.7267599666612,287.40304419092416
622,6/12/2019,28015.06,27839.68,28035.85,27839.68,22483000000,0.01,196.16999999999825,-175.38000000000102,28031.571428571428,28231.99,28365.925714285717,138.25614229236862,287.8132785624789
623,5/12/2019,27677.79,27736.05,27745.2,27562.8,21999000000,0.0,182.40000000000146,58.2599999999984,27951.842857142856,28164.59,28322.78809523809,160.00378648989775,319.6690132736777
624,4/12/2019,27649.78,27634.63,27727.45,27612.08,21820000000,0.01,115.36999999999898,-15.149999999997817,27882.471428571425,28102.756428571425,28272.616666666665,171.98672007336123,339.04237508682945
625,3/12/2019,27502.81,27501.98,27524.74,27325.13,27535000000,-0.01,199.61000000000058,-0.8300000000017462,27792.579999999998,28027.847857142857,28218.70857142857,183.8326439110381,367.3781761401341
626,2/12/2019,27783.04,28109.74,28109.84,27782.35,23661000000,-0.01,327.4900000000016,326.7000000000007,27774.257142857143,27979.844285714287,28167.005714285715,176.2635949115282,347.15888513318754
627,29/11/2019,28051.41,28103.16,28119.51,28042.53,12262000000,0.0,76.97999999999956,51.75,27798.49857142857,27956.59071428571,28143.813809523806,203.12764537339675,337.230604907042
628,27/11/2019,28164.0,28156.47,28174.97,28075.23,19821000000,0.0,99.7400000000016,-7.529999999998836,27834.84142857143,27951.213571428572,28129.616666666665,244.80168364399327,329.34273942891684
629,26/11/2019,28121.68,28080.75,28146.02,28042.21,32980000000,0.0,103.81000000000131,-40.93000000000029,27850.072857142855,27940.822142857138,28104.684285714284,260.68526475002017,307.44541367034407
630,25/11/2019,28066.47,27917.77,28068.69,27917.77,24842000000,0.01,150.91999999999825,-148.70000000000073,27905.59857142857,27928.720714285715,28078.25952380952,259.2635240733276,283.7486172054087
631,22/11/2019,27875.62,27831.23,27898.46,27773.98,21858000000,0.0,124.47999999999956,-44.38999999999942,27937.861428571432,27910.16642857143,28047.79142857143,235.04424373916265,268.393220674596
632,21/11/2019,27766.29,27820.28,27828.33,27708.34,23202000000,0.0,119.9900000000016,53.98999999999796,27975.50142857143,27884.040714285715,28010.39904761905,164.17693782900201,248.67920407681822
633,20/11/2019,27821.09,27879.55,27897.28,27675.28,26024000000,0.0,222.0,58.45999999999913,27980.937142857143,27877.597142857143,27980.20857142857,157.22545401778157,229.75792056879115
634,19/11/2019,27934.02,28079.76,28090.21,27894.52,25662000000,0.0,195.6899999999987,145.73999999999796,27964.167142857146,27881.33285714286,27959.116190476194,154.69605939098992,211.08683877969213
635,18/11/2019,28036.22,27993.22,28040.97,27969.24,25232000000,0.0,71.72999999999956,-43.0,27945.91285714286,27890.377142857145,27949.446666666667,133.2360909229832,202.06964317921938
636,15/11/2019,28004.89,27843.54,28004.89,27843.54,28891000000,0.01,161.34999999999854,-161.34999999999854,27929.22857142857,27889.65071428571,27936.95761904762,113.39223422079365,189.142738745884
637,14/11/2019,27781.96,27757.2,27800.71,27676.97,30397000000,0.0,123.73999999999796,-24.7599999999984,27888.58428571429,27897.09142857143,27915.341904761903,106.79880568562852,178.93451102970792
638,13/11/2019,27783.59,27622.04,27806.4,27587.2,27839000000,0.0,219.20000000000073,-161.54999999999927,27875.437142857147,27906.649285714288,27898.59,114.07724367484744,173.69511121863312
639,12/11/2019,27691.49,27701.59,27770.86,27635.32,21367000000,0.0,135.54000000000087,10.099999999998545,27864.75142857143,27920.12642857143,27877.610952380957,128.5858120021882,170.66694794337
640,11/11/2019,27691.49,27580.66,27714.39,27517.67,20462000000,0.0,196.72000000000116,-110.83000000000175,27846.237142857142,27913.58714285714,27867.14380952381,144.29115077205094,175.1783971727714
641,8/11/2019,27681.24,27686.2,27694.95,27578.97,22279000000,0.0,115.97999999999956,4.959999999999127,27810.125714285714,27887.146428571432,27857.597142857143,150.1719000431115,179.7474981820047
642,7/11/2019,27674.8,27590.16,27774.67,27590.16,26358000000,0.01,184.5099999999984,-84.63999999999942,27758.494285714285,27852.203571428574,27846.41619047619,118.21124408970118,183.6121554691446
643,6/11/2019,27492.56,27502.74,27526.05,27407.81,24319000000,0.0,118.23999999999796,10.180000000000291,27685.304285714286,27807.26642857143,27821.53523809524,96.9159025267914,194.6845710565138
644,5/11/2019,27492.63,27500.23,27560.36,27453.55,29396000000,0.0,106.81000000000131,7.599999999998545,27643.971428571425,27766.277857142857,27812.7180952381,109.68011874676695,205.41726122081505
645,4/11/2019,27462.11,27402.06,27517.58,27402.06,27303000000,0.0,115.52000000000044,-60.04999999999927,27598.045714285716,27736.74142857143,27803.78142857143,108.77684019403979,216.63622659686692
646,1/11/2019,27347.36,27142.95,27347.43,27142.95,27207000000,0.01,204.47999999999956,-204.40999999999985,27548.884285714284,27706.817857142858,27796.379047619044,134.2807855302068,229.69666007654763
647,31/10/2019,27046.23,27188.37,27188.37,26918.29,27383000000,-0.01,270.0799999999981,142.13999999999942,27456.704285714288,27651.470714285715,27761.292857142857,216.42275395460274,282.1262944546454
648,30/10/2019,27186.69,27110.71,27204.36,26999.64,23175000000,0.0,204.72000000000116,-75.97999999999956,27386.054285714286,27598.09,27720.115714285716,211.57517205312342,300.191497909257
649,29/10/2019,27071.42,27061.07,27165.94,27039.76,26961000000,0.0,126.18000000000029,-10.349999999998545,27299.85714285714,27529.175714285717,27668.088095238094,196.72117948481798,313.78553527447747
650,28/10/2019,27090.72,27040.33,27167.88,27028.71,29077000000,0.0,139.1700000000019,-50.38999999999942,27242.45142857143,27463.877857142856,27618.994761904763,189.61864179202476,319.86108557856863
651,25/10/2019,26958.06,26789.61,27015.37,26765.68,27461000000,0.01,249.6899999999987,-168.45000000000073,27166.084285714285,27405.027857142853,27566.213333333333,179.44217238250693,333.4905912385747
652,24/10/2019,26805.53,26893.93,26931.78,26714.34,25964000000,0.0,217.4399999999987,88.40000000000146,27072.28714285714,27335.16642857143,27515.256666666668,170.2839788645537,364.19074107487256
653,23/10/2019,26833.95,26835.24,26896.89,26745.0,24768000000,0.0,151.88999999999942,1.2900000000008731,26998.942857142858,27273.913571428573,27470.859523809522,139.91880261289103,388.10215956124574
654,22/10/2019,26788.1,26850.43,26946.64,26782.61,26551000000,0.0,164.02999999999884,62.330000000001746,26962.067142857144,27209.385714285716,27421.669523809527,158.20005075209747,406.51888811728406
655,21/10/2019,26827.64,26852.67,26852.67,26747.62,24103000000,0.0,105.04999999999927,25.029999999998836,26910.774285714284,27148.414285714283,27368.984761904758,128.68700062323893,408.48689243053104
656,18/10/2019,26770.2,27004.49,27018.25,26770.13,29361000000,-0.01,248.11999999999898,234.29000000000087,26867.742857142857,27083.8,27308.698095238098,115.72540930144102,398.3871878054871
657,17/10/2019,27025.88,27032.38,27112.16,26970.29,22506000000,0.0,141.86999999999898,6.5,26858.480000000003,27050.465714285714,27262.078571428574,95.77940645485936,369.0466742083455
658,16/10/2019,27001.98,26972.31,27058.34,26943.29,21824000000,0.0,115.04999999999927,-29.669999999998254,26864.754285714287,27015.419285714284,27224.93666666667,104.43712237234007,353.00946014905116
659,15/10/2019,27024.8,26811.2,27120.11,26811.2,24748000000,0.01,308.90999999999985,-213.59999999999854,26896.078571428574,26984.182857142856,27188.803809523808,115.96070720344258,331.1236526528428
660,14/10/2019,26787.36,26766.43,26874.33,26749.18,17862000000,0.0,125.15000000000146,-20.93000000000029,26889.422857142858,26944.182857142856,27145.75,121.33355701528396,321.12263640454756
661,11/10/2019,26816.59,26694.2,27013.97,26694.2,28353000000,0.01,319.77000000000044,-122.38999999999942,26893.492857142854,26927.78,27104.088095238094,117.79455402513396,303.0230279823732
